date,eta
2023-12-01 00:00:00,-0.06572078517903453
2023-12-01 00:01:00,-0.06195099325407804
2023-12-01 00:02:00,-0.058166440483686056
2023-12-01 00:03:00,-0.05436734708866385
2023-12-01 00:04:00,-0.05055393463191963
2023-12-01 00:05:00,-0.046726426001943246
2023-12-01 00:06:00,-0.04288504539670263
2023-12-01 00:07:00,-0.039030018310166795
2023-12-01 00:08:00,-0.035161571511332576
2023-12-01 00:09:00,-0.03127993303125965
2023-12-01 00:10:00,-0.027385332145140957
2023-12-01 00:11:00,-0.023477999356348273
2023-12-01 00:12:00,-0.0195581663787947
2023-12-01 00:13:00,-0.015626066123831994
2023-12-01 00:14:00,-0.011681932676693312
2023-12-01 00:15:00,-0.007726001284007413
2023-12-01 00:16:00,-0.003758508335837075
2023-12-01 00:17:00,0.00022030865264486145
2023-12-01 00:18:00,0.004210211059366795
2023-12-01 00:19:00,0.008210959167588627
2023-12-01 00:20:00,0.01222231219192614
2023-12-01 00:21:00,0.016244028290975404
2023-12-01 00:22:00,0.020275864585634813
2023-12-01 00:23:00,0.024317577179919284
2023-12-01 00:24:00,0.028368921173239525
2023-12-01 00:25:00,0.03242965068602638
2023-12-01 00:26:00,0.03649951887336729
2023-12-01 00:27:00,0.04057827794541266
2023-12-01 00:28:00,0.04466567918478299
2023-12-01 00:29:00,0.04876147296756272
2023-12-01 00:30:00,0.05286540877672782
2023-12-01 00:31:00,0.056977235227969325
2023-12-01 00:32:00,0.06109670008484079
2023-12-01 00:33:00,0.0652235502782454
2023-12-01 00:34:00,0.06935753192735568
2023-12-01 00:35:00,0.07349839035310557
2023-12-01 00:36:00,0.07764587010614403
2023-12-01 00:37:00,0.08179971498089324
2023-12-01 00:38:00,0.08595966803550557
2023-12-01 00:39:00,0.09012547161290639
2023-12-01 00:40:00,0.0942968673609238
2023-12-01 00:41:00,0.09847359624662125
2023-12-01 00:42:00,0.10265539858482886
2023-12-01 00:43:00,0.1068420140523388
2023-12-01 00:44:00,0.11103318170923651
2023-12-01 00:45:00,0.1152286400185796
2023-12-01 00:46:00,0.11942812686924262
2023-12-01 00:47:00,0.12363137958893124
2023-12-01 00:48:00,0.12783813497412896
2023-12-01 00:49:00,0.1320481293041631
2023-12-01 00:50:00,0.13626109836279518
2023-12-01 00:51:00,0.1404767774609298
2023-12-01 00:52:00,0.14469490145080152
2023-12-01 00:53:00,0.14891520475542977
2023-12-01 00:54:00,0.15313742138285022
2023-12-01 00:55:00,0.1573612849492668
2023-12-01 00:56:00,0.16158652869906096
2023-12-01 00:57:00,0.16581288552696136
2023-12-01 00:58:00,0.1700400879936215
2023-12-01 00:59:00,0.17426786835466532
2023-12-01 01:00:00,0.17849595857574566
2023-12-01 01:01:00,0.18272409035527976
2023-12-01 01:02:00,0.18695199514702346
2023-12-01 01:03:00,0.19117940417388635
2023-12-01 01:04:00,0.19540604845971674
2023-12-01 01:05:00,0.19963165884315115
2023-12-01 01:06:00,0.20385596600037742
2023-12-01 01:07:00,0.20807870046655336
2023-12-01 01:08:00,0.21229959265813889
