date,eta
2023-12-01 00:00:00,0.188578811929795
2023-12-01 00:01:00,0.18774565068925245
2023-12-01 00:02:00,0.186915330024206
2023-12-01 00:03:00,0.18608799108112398
2023-12-01 00:04:00,0.18526377453213969
2023-12-01 00:05:00,0.18444282056298486
2023-12-01 00:06:00,0.18362526886535882
2023-12-01 00:07:00,0.18281125862040154
2023-12-01 00:08:00,0.18200092849118157
2023-12-01 00:09:00,0.18119441661070992
2023-12-01 00:10:00,0.18039186057057788
2023-12-01 00:11:00,0.1795933974108918
2023-12-01 00:12:00,0.17879916360783052
2023-12-01 00:13:00,0.17800929506354624
2023-12-01 00:14:00,0.17722392709499116
2023-12-01 00:15:00,0.17644319442299558
2023-12-01 00:16:00,0.1756672311604094
2023-12-01 00:17:00,0.17489617080479575
2023-12-01 00:18:00,0.17413014622224793
2023-12-01 00:19:00,0.1733692896401317
2023-12-01 00:20:00,0.17261373263534824
2023-12-01 00:21:00,0.1718636061236754
2023-12-01 00:22:00,0.17111904034806258
2023-12-01 00:23:00,0.17038016487144947
2023-12-01 00:24:00,0.16964710856095028
2023-12-01 00:25:00,0.16891999958061968
2023-12-01 00:26:00,0.16819896538009685
2023-12-01 00:27:00,0.16748413268308773
2023-12-01 00:28:00,0.16677562748099908
2023-12-01 00:29:00,0.16607357501480366
2023-12-01 00:30:00,0.1653780997717551
2023-12-01 00:31:00,0.1646893254716871
2023-12-01 00:32:00,0.16400737505723842
2023-12-01 00:33:00,0.16333237068281747
2023-12-01 00:34:00,0.16266443370745667
2023-12-01 00:35:00,0.1620036846799181
2023-12-01 00:36:00,0.16135024333154238
2023-12-01 00:37:00,0.16070422856546324
2023-12-01 00:38:00,0.16006575844566232
2023-12-01 00:39:00,0.15943495019017825
2023-12-01 00:40:00,0.15881192015627177
2023-12-01 00:41:00,0.15819678383370542
2023-12-01 00:42:00,0.157589655834139
2023-12-01 00:43:00,0.15699064988107753
2023-12-01 00:44:00,0.1563998787995928
2023-12-01 00:45:00,0.15581745450948561
2023-12-01 00:46:00,0.15524348801103038
2023-12-01 00:47:00,0.15467808937902067
2023-12-01 00:48:00,0.15412136775008786
2023-12-01 00:49:00,0.1535734313167952
2023-12-01 00:50:00,0.15303438731481084
2023-12-01 00:51:00,0.15250434201748694
2023-12-01 00:52:00,0.151983400721696
2023-12-01 00:53:00,0.15147166774169413
2023-12-01 00:54:00,0.1509692463991269
2023-12-01 00:55:00,0.1504762390131451
2023-12-01 00:56:00,0.14999274689421224
2023-12-01 00:57:00,0.14951887033068292
2023-12-01 00:58:00,0.1490547085828782
2023-12-01 00:59:00,0.1486003598731145
2023-12-01 01:00:00,0.14815592137733846
2023-12-01 01:01:00,0.14772148921525544
2023-12-01 01:02:00,0.1472971584445954
2023-12-01 01:03:00,0.1468830230482725
2023-12-01 01:04:00,0.14647917592857188
2023-12-01 01:05:00,0.14608570889851108
2023-12-01 01:06:00,0.14570271267054677
2023-12-01 01:07:00,0.1453302768543004
2023-12-01 01:08:00,0.14496848994182093
2023-12-01 01:09:00,0.14461743930279727
2023-12-01 01:10:00,0.1442772111756375
2023-12-01 01:11:00,0.14394789065962377
2023-12-01 01:12:00,0.14362956170587626
2023-12-01 01:13:00,0.14332230711235894
2023-12-01 01:14:00,0.14302620851228337
2023-12-01 01:15:00,0.14274134636835853
2023-12-01 01:16:00,0.14246779996518721
2023-12-01 01:17:00,0.14220564740116115
2023-12-01 01:18:00,0.1419549655805481
2023-12-01 01:19:00,0.14171583020846173
2023-12-01 01:20:00,0.14148831577989548
2023-12-01 01:21:00,0.1412724955748087
2023-12-01 01:22:00,0.14106844165038548
2023-12-01 01:23:00,0.14087622483404263
2023-12-01 01:24:00,0.14069591471622575
2023-12-01 01:25:00,0.14052757964370696
2023-12-01 01:26:00,0.14037128671246163
2023-12-01 01:27:00,0.14022710176134695
2023-12-01 01:28:00,0.14009508936489407
2023-12-01 01:29:00,0.13997531282667136
2023-12-01 01:30:00,0.1398678341749655
2023-12-01 01:31:00,0.13977271415263692
2023-12-01 01:32:00,0.13969001221373167
2023-12-01 01:33:00,0.13961978651617313
2023-12-01 01:34:00,0.1395620939153948
2023-12-01 01:35:00,0.13951698996029385
2023-12-01 01:36:00,0.13948452888452614
2023-12-01 01:37:00,0.13946476360218096
2023-12-01 01:38:00,0.13945774570205935
2023-12-01 01:39:00,0.13946352544207477
2023-12-01 01:40:00,0.13948215174266174
2023-12-01 01:41:00,0.13951367218406022
2023-12-01 01:42:00,0.13955813299803455
2023-12-01 01:43:00,0.1396155790629456
2023-12-01 01:44:00,0.1396860539008246
2023-12-01 01:45:00,0.1397695996707734
2023-12-01 01:46:00,0.13986625716379159
2023-12-01 01:47:00,0.13997606579957933
2023-12-01 01:48:00,0.14009906361990082
2023-12-01 01:49:00,0.14023528728504506
2023-12-01 01:50:00,0.14038477206918593
2023-12-01 01:51:00,0.14054755185558282
2023-12-01 01:52:00,0.14072365913411225
2023-12-01 01:53:00,0.1409131249941512
2023-12-01 01:54:00,0.14111597912268592
2023-12-01 01:55:00,0.1413322497999569
2023-12-01 01:56:00,0.14156196389494632
2023-12-01 01:57:00,0.14180514686230908
2023-12-01 01:58:00,0.14206182273936416
2023-12-01 01:59:00,0.14233201414086347
2023-12-01 02:00:00,0.14261574225726434
2023-12-01 02:01:00,0.14291302684987806
2023-12-01 02:02:00,0.14322388624905819
2023-12-01 02:03:00,0.1435483373514981
2023-12-01 02:04:00,0.14388639561581626
2023-12-01 02:05:00,0.14423807506024447
2023-12-01 02:06:00,0.1446033882606759
2023-12-01 02:07:00,0.1449823463472261
2023-12-01 02:08:00,0.14537495900221142
2023-12-01 02:09:00,0.14578123445798835
2023-12-01 02:10:00,0.14620117949421632
2023-12-01 02:11:00,0.14663479943605615
2023-12-01 02:12:00,0.14708209815187706
2023-12-01 02:13:00,0.14754307805216038
2023-12-01 02:14:00,0.1480177400867418
2023-12-01 02:15:00,0.14850608374440377
2023-12-01 02:16:00,0.1490081070500273
2023-12-01 02:17:00,0.14952380656436778
2023-12-01 02:18:00,0.15005317738186177
2023-12-01 02:19:00,0.1505962131303652
2023-12-01 02:20:00,0.15115290596949207
2023-12-01 02:21:00,0.15172324658990366
2023-12-01 02:22:00,0.1523072242130478
2023-12-01 02:23:00,0.1529048265897931
2023-12-01 02:24:00,0.15351604000030178
2023-12-01 02:25:00,0.15414084925339921
2023-12-01 02:26:00,0.15477923768715568
2023-12-01 02:27:00,0.15543118716755977
2023-12-01 02:28:00,0.1560966780889201
2023-12-01 02:29:00,0.15677568937465758
2023-12-01 02:30:00,0.15746819847663654
2023-12-01 02:31:00,0.1581741813762551
2023-12-01 02:32:00,0.15889361258433457
2023-12-01 02:33:00,0.15962646514247414
2023-12-01 02:34:00,0.16037271062278652
2023-12-01 02:35:00,0.1611323191300183
2023-12-01 02:36:00,0.1619052593016736
2023-12-01 02:37:00,0.16269149830956608
2023-12-01 02:38:00,0.16349100186052323
2023-12-01 02:39:00,0.1643037341988011
2023-12-01 02:40:00,0.16512965810684374
2023-12-01 02:41:00,0.16596873490709205
2023-12-01 02:42:00,0.16682092446422653
2023-12-01 02:43:00,0.16768618518613415
2023-12-01 02:44:00,0.16856447402686708
2023-12-01 02:45:00,0.16945574648864495
2023-12-01 02:46:00,0.17035995662379563
2023-12-01 02:47:00,0.17127705703751772
2023-12-01 02:48:00,0.17220699889019145
2023-12-01 02:49:00,0.17314973190076463
