date,eta
2023-12-01 00:00:00,0.1250127509327729
2023-12-01 00:01:00,0.12528133950347647
2023-12-01 00:02:00,0.1255417809546273
2023-12-01 00:03:00,0.1257940719263988
2023-12-01 00:04:00,0.1260382094873192
2023-12-01 00:05:00,0.12627419113376848
2023-12-01 00:06:00,0.1265020147909821
2023-12-01 00:07:00,0.12672167881338106
2023-12-01 00:08:00,0.1269331819850981
2023-12-01 00:09:00,0.12713652352032126
2023-12-01 00:10:00,0.12733170306421757
2023-12-01 00:11:00,0.1275187206928798
2023-12-01 00:12:00,0.12769757691414904
2023-12-01 00:13:00,0.1278682726682668
2023-12-01 00:14:00,0.12803080932814367
2023-12-01 00:15:00,0.12818518869997425
2023-12-01 00:16:00,0.12833141302420528
2023-12-01 00:17:00,0.12846948497542793
2023-12-01 00:18:00,0.12859940766348488
2023-12-01 00:19:00,0.12872118463358992
2023-12-01 00:20:00,0.1288348198677376
2023-12-01 00:21:00,0.12894031778442627
2023-12-01 00:22:00,0.12903768323936135
2023-12-01 00:23:00,0.12912692152697108
2023-12-01 00:24:00,0.12920803837990688
2023-12-01 00:25:00,0.12928103997018078
2023-12-01 00:26:00,0.12934593291010896
2023-12-01 00:27:00,0.12940272425225396
2023-12-01 00:28:00,0.12945142149040012
2023-12-01 00:29:00,0.12949203256059988
2023-12-01 00:30:00,0.12952456584105376
2023-12-01 00:31:00,0.12954903015317548
2023-12-01 00:32:00,0.12956543476251173
2023-12-01 00:33:00,0.12957378937879685
2023-12-01 00:34:00,0.12957410415683804
2023-12-01 00:35:00,0.12956638969769627
2023-12-01 00:36:00,0.12955065704845628
2023-12-01 00:37:00,0.12952691770342886
2023-12-01 00:38:00,0.12949518360456153
2023-12-01 00:39:00,0.12945546714269232
2023-12-01 00:40:00,0.12940778115699392
2023-12-01 00:41:00,0.12935213893677897
2023-12-01 00:42:00,0.12928855422188104
2023-12-01 00:43:00,0.12921704120271849
2023-12-01 00:44:00,0.1291376145213497
2023-12-01 00:45:00,0.12905028927250436
2023-12-01 00:46:00,0.12895508100324368
2023-12-01 00:47:00,0.12885200571441274
2023-12-01 00:48:00,0.12874107986105862
2023-12-01 00:49:00,0.12862232035260895
2023-12-01 00:50:00,0.12849574455376578
2023-12-01 00:51:00,0.12836137028537764
2023-12-01 00:52:00,0.1282192158246753
2023-12-01 00:53:00,0.12806929990551041
2023-12-01 00:54:00,0.12791164171985522
2023-12-01 00:55:00,0.12774626091725602
2023-12-01 00:56:00,0.12757317760608422
2023-12-01 00:57:00,0.12739241235359436
2023-12-01 00:58:00,0.127203986187212
2023-12-01 00:59:00,0.12700792059391394
2023-12-01 01:00:00,0.12680423752121986
2023-12-01 01:01:00,0.12659295937816267
2023-12-01 01:02:00,0.1263741090345623
2023-12-01 01:03:00,0.12614770982261828
2023-12-01 01:04:00,0.12591378553668364
2023-12-01 01:05:00,0.12567236043353452
2023-12-01 01:06:00,0.1254234592328456
2023-12-01 01:07:00,0.12516710711812978
2023-12-01 01:08:00,0.12490332973587139
2023-12-01 01:09:00,0.12463215319703075
2023-12-01 01:10:00,0.12435360407672144
2023-12-01 01:11:00,0.12406770941414479
2023-12-01 01:12:00,0.1237744967132892
2023-12-01 01:13:00,0.12347399394336687
2023-12-01 01:14:00,0.12316622953804562
2023-12-01 01:15:00,0.12285123239676023
2023-12-01 01:16:00,0.12252903188418
2023-12-01 01:17:00,0.12219965782985989
2023-12-01 01:18:00,0.12186314052922194
2023-12-01 01:19:00,0.1215195107427552
2023-12-01 01:20:00,0.12116879969751158
2023-12-01 01:21:00,0.12081103908494391
2023-12-01 01:22:00,0.12044626106208536
2023-12-01 01:23:00,0.1200744982517522
2023-12-01 01:24:00,0.11969578374149405
2023-12-01 01:25:00,0.11931015108361705
2023-12-01 01:26:00,0.11891763429651718
2023-12-01 01:27:00,0.11851826786195303
2023-12-01 01:28:00,0.1181120867262866
2023-12-01 01:29:00,0.11769912630034395
2023-12-01 01:30:00,0.117279422457984
2023-12-01 01:31:00,0.11685301153714178
2023-12-01 01:32:00,0.11641993033836404
2023-12-01 01:33:00,0.11598021612443137
2023-12-01 01:34:00,0.11553390662013663
2023-12-01 01:35:00,0.11508104001197055
2023-12-01 01:36:00,0.11462165494670563
2023-12-01 01:37:00,0.11415579053236694
2023-12-01 01:38:00,0.1136834863354474
2023-12-01 01:39:00,0.11320478238208716
2023-12-01 01:40:00,0.11271971915605918
2023-12-01 01:41:00,0.11222833759846461
2023-12-01 01:42:00,0.11173067910705076
2023-12-01 01:43:00,0.1112267855356018
2023-12-01 01:44:00,0.11071669919168556
2023-12-01 01:45:00,0.11020046283724022
2023-12-01 01:46:00,0.10967811968649606
2023-12-01 01:47:00,0.10914971340484896
2023-12-01 01:48:00,0.10861528810969973
2023-12-01 01:49:00,0.10807488836621454
2023-12-01 01:50:00,0.10752855918796835
2023-12-01 01:51:00,0.10697634603580874
2023-12-01 01:52:00,0.1064182948156269
2023-12-01 01:53:00,0.10585445187686905
2023-12-01 01:54:00,0.10528486401333553
2023-12-01 01:55:00,0.1047095784584758
2023-12-01 01:56:00,0.10412864288580309
2023-12-01 01:57:00,0.10354210540682074
2023-12-01 01:58:00,0.10295001456945316
2023-12-01 01:59:00,0.10235241935701546
2023-12-01 02:00:00,0.10174936918471424
2023-12-01 02:01:00,0.1011409138996598
2023-12-01 02:02:00,0.10052710377785146
2023-12-01 02:03:00,0.09990798952259682
2023-12-01 02:04:00,0.09928362226271205
2023-12-01 02:05:00,0.0986540535510202
2023-12-01 02:06:00,0.0980193353605027
2023-12-01 02:07:00,0.0973795200840026
2023-12-01 02:08:00,0.09673466053082819
2023-12-01 02:09:00,0.09608480992496123
2023-12-01 02:10:00,0.09543002190264208
2023-12-01 02:11:00,0.09477035051095671
2023-12-01 02:12:00,0.09410585020290842
2023-12-01 02:13:00,0.0934365758376006
2023-12-01 02:14:00,0.0927625826759529
2023-12-01 02:15:00,0.09208392637834635
2023-12-01 02:16:00,0.09140066300342879
2023-12-01 02:17:00,0.09071284900322424
2023-12-01 02:18:00,0.09002054122133113
2023-12-01 02:19:00,0.08932379688986689
2023-12-01 02:20:00,0.08862267362717047
2023-12-01 02:21:00,0.08791722943328734
2023-12-01 02:22:00,0.08720752268931176
2023-12-01 02:23:00,0.0864936121518641
2023-12-01 02:24:00,0.08577555695088991
2023-12-01 02:25:00,0.0850534165864715
2023-12-01 02:26:00,0.08432725092530735
2023-12-01 02:27:00,0.0835971201985096
2023-12-01 02:28:00,0.0828630849956642
2023-12-01 02:29:00,0.08212520626383457
2023-12-01 02:30:00,0.08138354530222082
2023-12-01 02:31:00,0.08063816375956893
2023-12-01 02:32:00,0.07988912362998965
2023-12-01 02:33:00,0.07913648725037621
2023-12-01 02:34:00,0.07838031729439648
2023-12-01 02:35:00,0.07762067677005008
2023-12-01 02:36:00,0.0768576290160011
2023-12-01 02:37:00,0.07609123769654606
2023-12-01 02:38:00,0.07532156679765961
2023-12-01 02:39:00,0.07454868062506916
2023-12-01 02:40:00,0.07377264379636374
2023-12-01 02:41:00,0.07299352123917964
2023-12-01 02:42:00,0.07221137818662819
2023-12-01 02:43:00,0.07142628017179048
2023-12-01 02:44:00,0.07063829302547538
2023-12-01 02:45:00,0.06984748286932686
2023-12-01 02:46:00,0.06905391611223761
2023-12-01 02:47:00,0.0682576594458257
2023-12-01 02:48:00,0.06745877984001805
2023-12-01 02:49:00,0.06665734453682746
2023-12-01 02:50:00,0.06585342104840648
2023-12-01 02:51:00,0.06504707714909945
2023-12-01 02:52:00,0.06423838087201664
2023-12-01 02:53:00,0.06342740050371146
2023-12-01 02:54:00,0.06261420457921058
2023-12-01 02:55:00,0.06179886187796954
2023-12-01 02:56:00,0.06098144141633563
2023-12-01 02:57:00,0.060162012443937714
2023-12-01 02:58:00,0.05934064443847294
2023-12-01 02:59:00,0.058517407099656596
2023-12-01 03:00:00,0.05769237034351283
2023-12-01 03:01:00,0.056865604299569224
2023-12-01 03:02:00,0.05603717930124655
2023-12-01 03:03:00,0.05520716588299626
2023-12-01 03:04:00,0.054375634774262264
2023-12-01 03:05:00,0.053542656893190294
2023-12-01 03:06:00,0.052708303340844594
2023-12-01 03:07:00,0.05187264539749227
2023-12-01 03:08:00,0.051035754513394614
2023-12-01 03:09:00,0.05019770230497929
2023-12-01 03:10:00,0.04935856054893407
2023-12-01 03:11:00,0.04851840117479533
2023-12-01 03:12:00,0.04767729626157743
2023-12-01 03:13:00,0.04683531802862532
2023-12-01 03:14:00,0.04599253883098486
2023-12-01 03:15:00,0.04514903115323287
2023-12-01 03:16:00,0.04430486760277548
2023-12-01 03:17:00,0.04346012090369283
2023-12-01 03:18:00,0.042614863891673405
2023-12-01 03:19:00,0.041769169504925374
2023-12-01 03:20:00,0.040923110780043195
2023-12-01 03:21:00,0.04007676084450262
2023-12-01 03:22:00,0.03923019290977147
2023-12-01 03:23:00,0.03838348026729989
2023-12-01 03:24:00,0.03753669627815033
2023-12-01 03:25:00,0.03668991436845852
2023-12-01 03:26:00,0.03584320802303771
2023-12-01 03:27:00,0.03499665077757665
2023-12-01 03:28:00,0.034150316211939744
2023-12-01 03:29:00,0.03330427794561254
2023-12-01 03:30:00,0.0324586096271986
2023-12-01 03:31:00,0.0316133849298768
2023-12-01 03:32:00,0.030768677544250812
2023-12-01 03:33:00,0.029924561170943664
2023-12-01 03:34:00,0.02908110951326041
2023-12-01 03:35:00,0.02823839627238686
2023-12-01 03:36:00,0.027396495137217185
2023-12-01 03:37:00,0.026555479779161735
2023-12-01 03:38:00,0.025715423844531966
2023-12-01 03:39:00,0.024876400947253248
2023-12-01 03:40:00,0.024038484663417004
2023-12-01 03:41:00,0.02320174852091003
2023-12-01 03:42:00,0.02236626599484504
2023-12-01 03:43:00,0.021532110499144264
2023-12-01 03:44:00,0.020699355379515644
2023-12-01 03:45:00,0.019868073905953947
2023-12-01 03:46:00,0.019038339267160136
2023-12-01 03:47:00,0.018210224560052262
2023-12-01 03:48:00,0.01738380278496927
2023-12-01 03:49:00,0.01655914683729533
2023-12-01 03:50:00,0.015736329499654037
2023-12-01 03:51:00,0.014915423437113946
2023-12-01 03:52:00,0.014096501185847482
2023-12-01 03:53:00,0.01327963514841762
2023-12-01 03:54:00,0.012464897585471832
2023-12-01 03:55:00,0.011652360608747742
2023-12-01 03:56:00,0.010842096172501876
2023-12-01 03:57:00,0.010034176068491064
2023-12-01 03:58:00,0.009228671915572301
2023-12-01 03:59:00,0.0084256551538058
2023-12-01 04:00:00,0.0076251970368102166
2023-12-01 04:01:00,0.006827368623797882
2023-12-01 04:02:00,0.006032240773915107
2023-12-01 04:03:00,0.005239884135751901
2023-12-01 04:04:00,0.0044503691421231804
2023-12-01 04:05:00,0.0036637660018467005
2023-12-01 04:06:00,0.0028801446921580816
2023-12-01 04:07:00,0.0020995749511936905
2023-12-01 04:08:00,0.0013221262719922025
2023-12-01 04:09:00,0.00054786789230179
2023-12-01 04:10:00,-0.0002231312108629173
2023-12-01 04:11:00,-0.0009908023292506756
2023-12-01 04:12:00,-0.0017550770308731628
